,cumulative_susceptible,cumulative_infected,cumulative_dead,cumulative_recovered
528,7764907343.0,59430582.0,3971782.0,120569293.0
529,7764579570.0,59452857.0,3978392.0,120868181.0
530,7764203399.0,59454647.0,3985780.0,121235174.0
531,7763753937.0,59567757.0,3994289.0,121563017.0
532,7763290672.0,59754338.0,4002810.0,121831180.0
533,7762810431.0,59933002.0,4011736.0,122123831.0
534,7762299959.0,60095999.0,4020093.0,122462949.0
535,7761877089.0,60068092.0,4026666.0,122907153.0
536,7761505830.0,60141256.0,4034275.0,123197639.0
537,7761072729.0,60264032.0,4042364.0,123499875.0
538,7760548987.0,60495943.0,4050748.0,123783322.0
539,7760011512.0,60695067.0,4059358.0,124113063.0
540,7759435586.0,60981324.0,4067971.0,124394119.0
541,7758839196.0,61178263.0,4076717.0,124784824.0
542,7758348077.0,61381096.0,4084214.0,125065613.0
543,7757925811.0,61480342.0,4090751.0,125382096.0
544,7757436905.0,61655355.0,4097923.0,125688817.0
545,7756904096.0,61847273.0,4118634.0,126008997.0
546,7756348209.0,62087893.0,4127318.0,126315580.0
547,7755782968.0,62288237.0,4136087.0,126671708.0
548,7755036132.0,62780061.0,4144709.0,126918098.0
549,7754620408.0,62670204.0,4153064.0,127435324.0
550,7754173640.0,62782224.0,4160395.0,127762741.0
551,7753635113.0,63011842.0,4168844.0,128063201.0
552,7753027432.0,63263860.0,4178668.0,128409040.0
553,7752378084.0,63566403.0,4188810.0,128745703.0
554,7751734373.0,63851464.0,4199072.0,129094091.0
555,7751001177.0,64267907.0,4208634.0,129401282.0
556,7750482236.0,64474104.0,4217449.0,129705211.0
557,7749998392.0,64661404.0,4224815.0,129994389.0
558,7749430313.0,64938276.0,4232878.0,130277533.0
559,7748795590.0,65258121.0,4243288.0,130582001.0
560,7748115760.0,65610390.0,4253789.0,130899061.0
561,7747430033.0,196207605.0,4264738.0,976624.0
562,7746609869.0,197000928.0,4275185.0,993018.0
563,7746046669.0,197539158.0,4283832.0,1009341.0
564,7745577385.0,197983950.0,4291269.0,1026396.0
565,7744962398.0,198574977.0,4300042.0,1041583.0
566,7744315701.0,199193830.0,4311628.0,1057841.0
567,7743585066.0,199895973.0,4322147.0,1075814.0
568,7742879337.0,200573509.0,4332653.0,1093501.0
569,7742077044.0,201348328.0,4343102.0,1110526.0
570,7741520591.0,201878410.0,4351818.0,1128181.0
571,7741051363.0,202323280.0,4359231.0,1145126.0
572,7740395051.0,202952359.0,4369014.0,1162576.0
573,7739711899.0,203608281.0,4379777.0,1179043.0
574,7738974950.0,204314737.0,4390590.0,1198723.0
575,7738262795.0,204993740.0,4402022.0,1220443.0
576,7737478068.0,205746529.0,4412512.0,1241891.0
577,7736913801.0,206283424.0,4421308.0,1260467.0
578,7736461020.0,206710219.0,4429094.0,1278667.0
579,7735788087.0,207354115.0,4439078.0,1297720.0
580,7735100974.0,208011578.0,4450115.0,1316333.0
581,7734361817.0,208718605.0,4461447.0,1337131.0
582,7733626691.0,209419479.0,4473042.0,1359788.0
583,7732884860.0,210129086.0,4483389.0,1381665.0
584,7732320406.0,210665611.0,4491826.0,1401157.0
585,7731868086.0,211090350.0,4498562.0,1422002.0
586,7731211718.0,211715949.0,4508074.0,1443259.0
587,7730578057.0,212321975.0,4517244.0,1461724.0
588,7729858037.0,213008424.0,4529742.0,1482797.0
589,7729181243.0,213650522.0,4540965.0,1506270.0
590,7728468615.0,214330072.0,4551644.0,1528669.0
591,7727964071.0,214805299.0,4559379.0,1550251.0
592,7727510180.0,215232150.0,4565846.0,1570824.0
593,7727049238.0,215664831.0,4573906.0,1591025.0
594,7726380955.0,216303739.0,4584379.0,1609927.0
595,7725751965.0,216899962.0,4594445.0,1632628.0
596,7725104072.0,217512241.0,4605204.0,1657483.0
597,7724454158.0,218131497.0,4614386.0,1678959.0
598,7723976465.0,218579064.0,4622741.0,1700730.0
599,7723603722.0,218925242.0,4628326.0,1721710.0
600,7723038972.0,219456087.0,4637418.0,1746523.0
601,7722486152.0,219980941.0,4647331.0,1764576.0
602,7721918098.0,220519784.0,4657782.0,1783336.0
603,7721332128.0,221078346.0,4668251.0,1800275.0
604,7720709715.0,221668744.0,4677296.0,1823245.0
605,7720180139.0,222174599.0,4683812.0,1840450.0
606,7719812470.0,222512796.0,4689815.0,1863919.0
607,7719294901.0,223005345.0,4698021.0,1880733.0
608,7718803202.0,223470981.0,4707434.0,1897383.0
609,7718267953.0,223976745.0,4717217.0,1917085.0
610,7717720472.0,226431507.0,4727021.0,0.0
611,7717171901.0,226971364.0,4735735.0,0.0
612,7716792676.0,227345108.0,4741216.0,0.0
613,7716433065.0,227699267.0,4746668.0,0.0
614,7715961810.0,228162810.0,4754380.0,0.0
615,7715507231.0,228608027.0,4763742.0,0.0
616,7715016069.0,229089918.0,4773013.0,0.0
617,7714527833.0,229569315.0,4781852.0,0.0
618,7714006382.0,230082149.0,4790469.0,0.0
619,7713651204.0,230431419.0,4796377.0,0.0
620,7713338128.0,230740214.0,4800658.0,0.0
621,7712902444.0,231168769.0,4807787.0,0.0
622,7712476797.0,231587022.0,4815181.0,0.0
623,7711970112.0,232084548.0,4824340.0,0.0
624,7711508850.0,232536873.0,4833277.0,0.0
625,7711033178.0,233005016.0,4840806.0,0.0
626,7710687465.0,233345868.0,4845667.0,0.0
627,7710367234.0,233661421.0,4850345.0,0.0
628,7709990939.0,234031892.0,4856169.0,0.0
629,7709550415.0,234464352.0,4864233.0,0.0
630,7709092793.0,234913136.0,4873071.0,0.0
631,7708640140.0,235357783.0,4881077.0,0.0
632,7708181174.0,235809544.0,4888282.0,0.0
633,7707832876.0,236152541.0,4893583.0,0.0
634,7707514323.0,236466813.0,4897864.0,0.0
635,7707102176.0,236872477.0,4904347.0,0.0
636,7706655060.0,237311357.0,4912583.0,0.0
637,7706177658.0,237780099.0,4921243.0,0.0
638,7705714460.0,238235593.0,4928947.0,0.0
639,7705225861.0,238716037.0,4937102.0,0.0
640,7704854249.0,239081826.0,4942925.0,0.0
641,7704536238.0,239395312.0,4947450.0,0.0
642,7704107682.0,239817165.0,4954153.0,0.0
643,7703662118.0,240254854.0,4962028.0,0.0
644,7703142239.0,240765578.0,4971183.0,0.0
645,7702678712.0,241220304.0,4979984.0,0.0
646,7702170289.0,241720868.0,4987843.0,0.0
647,7701780731.0,242104417.0,4993852.0,0.0
648,7701434149.0,242446516.0,4998335.0,0.0
649,7701011375.0,242862983.0,5004642.0,0.0
650,7700588794.0,243278297.0,5011909.0,0.0
651,7700051367.0,243807316.0,5020317.0,0.0
652,7699528460.0,244322626.0,5027914.0,0.0
653,7699008552.0,244833916.0,5036532.0,0.0
654,7698580719.0,245255103.0,5043178.0,0.0
655,7698231165.0,245600160.0,5047675.0,0.0
656,7697751406.0,246073209.0,5054385.0,0.0
657,7697265977.0,246550469.0,5062554.0,0.0
658,7696681086.0,247127084.0,5070830.0,0.0
659,7696161544.0,247638989.0,5078467.0,0.0
660,7695564604.0,248226862.0,5087534.0,0.0
661,7695132509.0,248652674.0,5093817.0,0.0
662,7694775477.0,249005081.0,5098442.0,0.0
663,7694238637.0,249534994.0,5105369.0,0.0
664,7693712176.0,250053737.0,5113087.0,0.0
665,7693080650.0,250676090.0,5122260.0,0.0
666,7692463174.0,251285239.0,5130587.0,0.0
667,7691843467.0,251896898.0,5138635.0,0.0
668,7691360723.0,252373574.0,5144703.0,0.0
669,7690958905.0,252770832.0,5149263.0,0.0
670,7690340046.0,253382408.0,5156546.0,0.0
671,7689727778.0,253986609.0,5164613.0,0.0
672,7689053054.0,254652695.0,5173251.0,0.0
673,7688455115.0,255242797.0,5181088.0,0.0
674,7687856397.0,255834686.0,5187917.0,0.0
675,7687395180.0,256289946.0,5193874.0,0.0
676,7686985091.0,256695226.0,5198683.0,0.0
677,7686333536.0,257339027.0,5206437.0,0.0
678,7685706741.0,257957723.0,5214536.0,0.0
679,7684998172.0,258657023.0,5223805.0,0.0
680,7684290566.0,259354464.0,5233970.0,0.0
681,7683574413.0,260062078.0,5242509.0,0.0
682,7683060691.0,260570275.0,5248034.0,0.0
683,7682618328.0,261005250.0,5255422.0,0.0
684,7682025796.0,261590902.0,5262302.0,0.0
685,7681328680.0,262279764.0,5270556.0,0.0
686,7680659504.0,262941003.0,5278493.0,0.0
687,7679927437.0,263664171.0,5287392.0,0.0
688,7679242017.0,264341502.0,5295481.0,0.0
689,7678741254.0,264836282.0,5301464.0,0.0
690,7678298352.0,265274623.0,5306025.0,0.0
691,7677672826.0,265893552.0,5312622.0,0.0
692,7677013991.0,266544605.0,5320404.0,0.0
693,7676271824.0,267277619.0,5329557.0,0.0
694,7675533453.0,268008659.0,5336888.0,0.0
695,7674800422.0,268734691.0,5343887.0,0.0
696,7674216006.0,269313040.0,5349954.0,0.0
697,7673732421.0,269792272.0,5354307.0,0.0
698,7672987383.0,270530354.0,5361263.0,0.0
699,7672193465.0,271316557.0,5368978.0,0.0
700,7671284214.0,272215517.0,5379269.0,0.0
701,7670287111.0,273205424.0,5386465.0,0.0
702,7669426764.0,274059882.0,5392354.0,0.0
703,7668728975.0,274753398.0,5396627.0,0.0
704,7668148347.0,275330272.0,5400381.0,0.0
705,7666872969.0,276599024.0,5407007.0,0.0
706,7665543117.0,277921487.0,5414396.0,0.0
707,7663815847.0,279640683.0,5422470.0,0.0
708,7661875940.0,281573064.0,5429996.0,0.0
709,7660148255.0,283294153.0,5436592.0,0.0
710,7658947993.0,284490116.0,5440891.0,0.0
711,7658024931.0,285409941.0,5444128.0,0.0
712,7655638153.0,287790633.0,5450214.0,0.0
713,7653112748.0,290308083.0,5458169.0,0.0
714,7650530259.0,292882547.0,5466194.0,0.0
715,7647887762.0,295517593.0,5473645.0,0.0
716,7644940653.0,298457444.0,5480903.0,0.0
717,7642789973.0,300602766.0,5486261.0,0.0
718,7640764062.0,302624700.0,5490238.0,0.0
719,7637585580.0,305796724.0,5496696.0,0.0
720,7634482057.0,308890700.0,5506243.0,0.0
721,7631024565.0,312339057.0,5515378.0,0.0
722,7627836221.0,315519099.0,5523680.0,0.0
723,7624531718.0,318815660.0,5531622.0,0.0
724,7622073000.0,321268157.0,5537843.0,0.0
725,7619920565.0,323416242.0,5542193.0,0.0
726,7617168274.0,326162282.0,5548444.0,0.0
727,7613402392.0,329918829.0,5557779.0,0.0
728,7609287953.0,334023215.0,5567832.0,0.0
729,7605592580.0,337708965.0,5577455.0,0.0
730,7601752233.0,341539346.0,5587421.0,0.0
731,7599036509.0,344248947.0,5593544.0,0.0
732,7596608404.0,346672059.0,5598537.0,0.0
733,7593102357.0,350169418.0,5607225.0,0.0
734,7589403531.0,353857569.0,5617900.0,0.0
735,7585682525.0,357567955.0,5628520.0,0.0
736,7581978424.0,361261540.0,5639036.0,0.0
737,7578329884.0,364897829.0,5651287.0,0.0
738,7575700550.0,367519241.0,5659209.0,0.0
739,7573468766.0,369745364.0,5664870.0,0.0
740,7569874495.0,373329787.0,5674718.0,0.0
741,7566626489.0,376563787.0,5688724.0,0.0
742,7563424075.0,379754056.0,5700869.0,0.0
743,7560224910.0,382941507.0,5712583.0,0.0
744,7557285842.0,385867427.0,5725731.0,0.0
745,7555131469.0,388013551.0,5733980.0,0.0
746,7553293009.0,389846132.0,5739859.0,0.0
747,7551043542.0,392084779.0,5750679.0,0.0
748,7547913845.0,395201168.0,5763987.0,0.0
749,7545456848.0,397644905.0,5777247.0,0.0
750,7542682477.0,400407524.0,5788999.0,0.0
751,7540284467.0,402793381.0,5801152.0,0.0
752,7538447847.0,404621315.0,5809838.0,0.0
753,7536987533.0,406076443.0,5815024.0,0.0
754,7535188474.0,407864434.0,5826092.0,0.0
755,7533415288.0,409627096.0,5836616.0,0.0
756,7530988448.0,412040742.0,5849810.0,0.0
757,7528944833.0,414071968.0,5862199.0,0.0
758,7526987195.0,416019014.0,5872791.0,0.0
759,7525436939.0,417560898.0,5881163.0,0.0
760,7524167349.0,418825146.0,5886505.0,0.0
761,7522706114.0,420278929.0,5893957.0,0.0
762,7520896504.0,422078390.0,5904106.0,0.0
763,7518961394.0,424001527.0,5916079.0,0.0
764,7517199380.0,425752786.0,5926834.0,0.0
765,7515601192.0,427342093.0,5935715.0,0.0
766,7514235981.0,428700977.0,5942042.0,0.0
767,7513151430.0,429781073.0,5946497.0,0.0
768,7511693302.0,431231371.0,5954327.0,0.0
769,7510129562.0,432787092.0,5962346.0,0.0
770,7508455829.0,434452847.0,5970324.0,0.0
771,7506553353.0,436346920.0,5978727.0,0.0
772,7504826531.0,438065175.0,5987294.0,0.0
773,7503432918.0,439453309.0,5992773.0,0.0
774,7502269986.0,440612194.0,5996820.0,0.0
775,7500765987.0,442108381.0,6004632.0,0.0
776,7498910925.0,443956185.0,6011890.0,0.0
777,7497024650.0,445834718.0,6019632.0,0.0
778,7495200937.0,447650920.0,6027143.0,0.0
779,7493366254.0,449479122.0,6033624.0,0.0
780,7491708133.0,451132730.0,6038137.0,0.0
781,7490500073.0,452337471.0,6041456.0,0.0
782,7488764115.0,454067895.0,6046990.0,0.0
783,7486898213.0,455928495.0,6052292.0,0.0
784,7484642434.0,458177478.0,6059088.0,0.0
785,7482586600.0,460226288.0,6066112.0,0.0
786,7480710479.0,462096992.0,6071529.0,0.0
787,7479129890.0,463673916.0,6075194.0,0.0
788,7478099222.0,464701553.0,6078225.0,0.0
789,7476720856.0,466063614.0,6094530.0,0.0
790,7474718776.0,468060769.0,6099455.0,0.0
791,7473071143.0,469702772.0,6105085.0,0.0
792,7471489653.0,471279162.0,6110185.0,0.0
793,7469822952.0,472937040.0,6119008.0,0.0
794,7468713480.0,474043861.0,6121659.0,0.0
795,7467912726.0,474842299.0,6123975.0,0.0
796,7466487481.0,476263488.0,6128031.0,0.0
797,7463601328.0,479143651.0,6134021.0,0.0
798,7462002466.0,480737587.0,6138947.0,0.0
799,7460468843.0,482266696.0,6143461.0,0.0
800,7459303944.0,483427053.0,6148003.0,0.0
801,7458255292.0,484473041.0,6150667.0,0.0
802,7457466058.0,485260607.0,6152335.0,0.0
803,7456560492.0,486163119.0,6155389.0,0.0
804,7455201701.0,487517660.0,6159639.0,0.0
805,7453747652.0,488964229.0,6167119.0,0.0
806,7452531503.0,490176253.0,6171244.0,0.0
807,7451338093.0,491365552.0,6175355.0,0.0
808,7450566017.0,492135459.0,6177524.0,0.0
809,7449997447.0,492702547.0,6179006.0,0.0
810,7449024069.0,493672964.0,6181967.0,0.0
811,7447944658.0,494749019.0,6185323.0,0.0
812,7447308943.0,495381149.0,6188908.0,0.0
813,7445934907.0,496750573.0,6193520.0,0.0
814,7445224046.0,497459166.0,6195788.0,0.0
815,7444668939.0,498012755.0,6197306.0,0.0
816,7444247493.0,498432897.0,6198610.0,0.0
817,7443770406.0,498908557.0,6200037.0,0.0
818,7442784696.0,499890864.0,6203440.0,0.0
819,7441820760.0,500850302.0,6207938.0,0.0
820,7440910094.0,501756896.0,6212010.0,0.0
821,7440111102.0,502552000.0,6215898.0,0.0
822,7439594102.0,503067564.0,6217334.0,0.0
823,7439215160.0,503445534.0,6218306.0,0.0
824,7438639073.0,504019209.0,6220718.0,0.0
